zero_crossing_rate,rms_energy,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,chroma_stft_mean,chroma_stft_var,chroma_stft_std,harmonic_mean,percussive_mean,harmonic_ratio,tempo,genre,filename
0.06072601223877709,0.02149812,949.3765619854879,282.03179641613417,1112.0248096618204,1695.8730786208398,-385.26587,39.172485,177.27786,25.786625,-9.337663,13.589924,24.373219,11.95342,5.8054414,8.020296,-4.5630627,8.73219,-6.356949,7.164454,-6.9578943,7.1385264,-4.1274276,7.490602,3.8580673,9.853988,-0.3582017,10.492356,-0.94612193,7.1594186,-3.67056,9.661243,-2.0986047,8.804105,3.6447043,7.9815793,0.73262924,6.675395,-1.2266604,7.6396008,-0.745925,7.566153,2.7860496,10.548493,1.5408988,8.328131,0.24491912,0.08411618,0.2900279,-4.1352255e-06,-9.91629e-06,0.46378323,[151.99908088],classical,classical.00011.wav
0.07314694998065016,0.040846772,1358.926260249797,360.8738840922913,1516.129630615493,2668.167199291312,-286.86823,88.58755,135.91835,23.04264,-24.436617,22.897333,36.66117,11.946354,-6.2452154,12.452685,6.9629345,8.431546,-8.168272,10.286656,3.8440666,12.468167,-4.3983455,9.340667,6.4327855,10.229388,-4.1305766,9.077362,1.549041,9.648564,-4.3528376,8.300475,-3.0135415,8.203027,-0.0057284236,8.015822,5.6492386,12.641094,3.429659,11.03213,2.8336725,8.330041,1.0971845,7.9937844,-0.2909147,9.553669,0.27657983,0.08752624,0.29584834,-4.9051378e-05,-0.000103976505,0.47633561,[215.33203125],classical,classical.00007.wav
0.05627025686919505,0.023789303,1216.426225125279,348.01560233746665,1582.7629083386116,2560.8928479646383,-356.14395,71.71114,139.79286,24.396463,-6.2867656,14.906138,43.188293,8.685847,-8.879337,10.998919,11.050314,7.9905434,-8.39305,8.400579,4.41852,7.4513106,-8.283711,9.167978,8.682832,7.6862206,-8.135776,7.696804,3.4271078,7.932157,-1.440631,8.996913,-0.41183358,8.706377,-1.7198923,9.051719,-0.2948948,8.912925,-0.6548905,8.98789,1.156577,10.252834,-0.6220705,9.6222315,-0.25813478,9.385661,0.2705048,0.08231709,0.28690955,-3.4424917e-05,-7.018386e-05,0.49758595,[234.90767045],classical,classical.00009.wav
0.07292321739551083,0.03322204,1372.8214993768145,265.288146082964,1579.2639771327893,2738.0917764669603,-295.74353,63.199936,134.53831,17.551805,-22.449306,12.662533,40.759247,9.252505,-5.87598,10.863663,9.276347,8.346094,-11.875942,9.250023,6.2949286,9.253325,-8.866929,7.555659,4.406289,8.75728,-9.378154,10.260676,4.06138,9.103246,1.6256827,9.695209,5.1374664,8.951651,5.440424,10.032771,2.2810292,9.198746,-1.8154348,9.913672,-2.9235117,10.01936,0.13862081,9.371196,3.1956718,10.129871,0.261451,0.08511877,0.2917512,-3.718274e-05,-8.733251e-05,0.43069223,[99.38401442],classical,classical.00006.wav
0.0684731309258901,0.03160188,1279.5500532331514,313.7587308611754,1370.4138585933788,2389.4272181271767,-324.6391,74.368324,147.82701,26.296225,-31.937817,16.722748,27.408855,8.532541,-4.508828,12.11224,-4.1651044,9.524631,-12.588299,9.479639,-5.1182966,8.35868,-7.7418256,8.170491,0.8432942,8.8127165,-8.195583,8.0753355,-0.82244724,9.972503,1.0045002,12.254138,3.6744754,10.634088,6.201359,9.712461,4.7141476,9.418412,-0.04455278,9.32735,-2.3374503,10.00969,2.2290115,10.045938,-0.5509062,11.116914,0.23408201,0.083637305,0.28920114,-4.3646214e-06,-1.0591196e-05,0.45506543,[143.5546875],classical,classical.00014.wav
0.07164771490421827,0.0666634,1253.132223438827,240.80885651875488,1371.3366093300513,2293.0278010412635,-223.17725,44.226414,163.24625,17.957018,-34.416225,7.7688875,24.187868,7.9823146,-10.304307,9.194964,3.2287347,8.435914,-12.884593,7.6105056,0.805069,8.649628,-14.284255,7.994832,1.6726216,9.227998,-10.143485,7.932739,0.24415688,8.944719,-4.5451045,8.2564125,0.10906288,8.045992,-2.8684523,7.4450912,1.3458036,6.3416953,-0.34404296,6.548093,-1.0627354,8.364614,-1.0944881,9.196903,-8.057165,10.09653,0.25333995,0.084193096,0.29016048,-3.7346304e-06,-1.6185715e-05,0.2459305,[151.99908088],classical,classical.00024.wav
0.0698128809500774,0.0384091,1218.4372978528554,325.77606034719287,1353.7509040158095,2295.311120567676,-300.9405,73.23441,161.08626,30.167477,-24.240719,17.789515,27.966188,12.662731,-2.8622556,11.390758,2.3875616,8.51902,-11.273426,9.19811,0.22528113,9.271485,-6.841877,8.389879,6.0946074,8.755847,-8.138311,10.722332,-1.805326,11.296333,-4.1101513,11.159517,-2.0455983,10.0901575,-1.6021351,9.896037,0.6482637,9.533806,1.4507605,7.629927,-0.22119516,7.4992394,-1.2912163,9.83953,-7.10176,9.631452,0.26897264,0.08460113,0.29086274,-2.2052568e-06,-1.0426286e-05,0.23394758,[143.5546875],classical,classical.00020.wav
0.068293993687113,0.06411321,1184.0658218421813,232.78159872946367,1304.6126692322334,2139.1537314967104,-221.28345,29.682915,173.33664,19.58777,-37.456543,8.998147,24.362452,6.044646,-8.6876135,6.822718,3.3857913,7.1791897,-12.841176,6.198568,1.0815359,6.6495347,-15.328135,7.486023,0.4232373,8.160199,-9.623609,8.153929,2.2928092,8.812171,-4.4855638,7.9899054,0.3625778,7.223196,-1.4866271,6.4282274,1.8132918,6.4754133,0.2289237,5.956399,-0.96528137,6.938982,-0.48393935,7.0450983,-6.2636604,8.34244,0.29736656,0.08419312,0.2901605,-1.689042e-06,-1.6633729e-05,0.10803834,[129.19921875],classical,classical.00025.wav
0.06844629813273993,0.047890313,1211.2151185706325,237.6698223994307,1367.1077107608928,2237.4698036595396,-278.78244,98.63415,160.01924,21.534771,-28.398985,20.817709,23.062634,11.795049,-2.6952755,13.961429,3.0099838,7.6984954,-11.293976,9.379416,-0.5086696,7.254438,-11.364047,9.3423395,3.1734755,6.769912,-5.1071954,9.789357,4.339189,8.47487,-4.0708914,8.018081,-0.15333019,8.509559,-1.6684713,7.9885798,1.6420276,7.5011897,1.0030911,6.270982,-0.7636376,6.2893543,-3.8361163,7.8252106,-3.5538938,10.818839,0.2762817,0.08639838,0.293936,1.6227156e-06,-1.3240474e-05,-0.13256967,[107.66601562],classical,classical.00022.wav
0.09221523981714397,0.041575287,1558.898531652407,428.58577668858425,1578.5925974538188,2922.2156630950076,-297.24658,113.736565,130.27441,39.47013,-30.589977,18.207554,27.486969,9.135747,-7.054992,13.620755,1.9900564,11.285406,-11.125771,10.38892,4.752086,8.385349,-8.771535,12.09682,5.415232,10.3444195,-5.375333,15.568,4.4642715,12.727703,1.7346501,13.581858,1.8842244,12.668106,-1.3122158,12.061176,1.0872452,10.128721,-0.9889347,10.61041,-1.466127,8.091937,0.6302653,9.407241,1.1544707,13.537544,0.2469663,0.0825769,0.28736198,-1.2446798e-06,-1.0480574e-05,0.1312874,[135.99917763],classical,classical.00029.wav
0.08109777113970588,0.06258049,1313.7853629984959,377.3277156305676,1371.0449454528034,2397.4188364696206,-228.95734,56.021267,153.97128,30.005833,-30.685274,17.450266,20.8126,11.434199,-6.08023,12.162864,1.1724142,8.842664,-10.788692,10.451924,-3.8824687,10.12351,-11.589583,7.8796344,0.88214755,8.919885,-8.279238,9.892704,-0.7267745,7.9563465,-3.104451,10.223056,-3.4343467,9.527333,-2.6240344,7.4876084,0.72256124,8.059283,-1.9660418,7.6493616,-2.515881,7.83967,1.5716059,8.741585,-1.4897674,9.140835,0.2629238,0.08412424,0.29004177,-3.0778365e-06,-1.2179844e-05,0.2753023,[161.49902344],classical,classical.00028.wav
0.05344941224845201,0.028412972,901.7856877463795,165.5821813848802,1171.7473217395366,1456.6161920411669,-366.25018,63.746784,181.5994,12.104139,-5.5262704,17.974043,27.008371,9.4283905,-4.8321323,11.003345,4.6107154,9.588156,-10.542602,7.1154313,0.16762114,6.919239,-11.139511,9.728757,3.584806,7.0973587,-10.332784,7.953589,-1.0784338,9.426803,-4.5973077,9.791808,-0.47885707,8.729923,0.83569187,8.439706,0.25169623,7.0681257,2.1313152,8.717124,0.6989121,7.322203,1.0251924,7.8823647,-3.0680041,9.950162,0.2407341,0.08360141,0.2891391,-2.3989267e-06,-1.24823455e-05,0.20892306,[135.99917763],classical,classical.00027.wav
0.08174818292859908,0.038869526,1278.574558748878,259.3662976556345,1311.8194362471925,2233.2198293585525,-319.33237,97.26002,143.66473,26.083138,-31.164366,22.293245,10.908863,19.361105,-5.55389,12.309082,-4.265031,11.208623,-8.95256,7.4969645,-5.58349,10.867023,-8.020538,9.44969,2.3426132,9.986215,-4.477271,11.186441,-0.319787,9.353505,0.97486126,8.886359,1.1464475,9.177758,-0.48819214,8.996755,-1.3061248,9.040591,0.13897365,10.744475,1.4960647,11.738936,3.7090788,11.921464,3.072902,12.573569,0.24567784,0.084088296,0.28997982,-4.931595e-06,-6.8569693e-06,0.84200454,[161.49902344],classical,classical.00026.wav
0.057591488486842105,0.007990337,1184.5272815945475,427.01187874035253,1524.9012907885733,2289.252823868034,-475.86765,76.265884,141.53087,35.076363,-8.475214,21.723936,33.992065,8.135858,0.5255781,12.311651,6.034853,6.1698256,0.027931426,9.520922,9.537156,14.577666,2.1625164,11.5817,7.0820994,11.328317,-8.048426,12.625851,-0.108273625,10.901156,0.7882736,13.100597,3.8774939,12.199304,5.3098736,8.918694,4.664308,9.666103,6.8744106,9.127537,5.3992834,11.003712,1.0468253,10.158298,-6.4937115,11.096276,0.28404716,0.090787515,0.30130967,-6.648238e-06,-1.0392012e-05,0.70786095,[95.703125],classical,classical.00019.wav
0.07956679022349071,0.045445524,1371.3696318927568,328.8508256381223,1440.9709987339681,2570.159458597378,-278.22952,97.17176,147.87563,26.145609,-31.567955,13.866909,20.35228,11.468008,-9.5826435,10.4084,-6.244679,12.933868,-13.601204,10.5762825,-0.66615534,10.892788,-7.274475,8.767231,1.0198699,10.433296,-11.758481,9.209608,-0.9619851,8.602915,-2.2164094,11.893469,-0.5725287,9.000611,1.8691946,9.953556,5.144384,7.9870887,2.624588,7.4039474,0.82450217,7.629715,-1.642811,9.013954,-0.10273464,10.848215,0.26681942,0.083620384,0.2891719,-4.890115e-06,-1.0319078e-05,0.5247424,[135.99917763],classical,classical.00021.wav
0.07066888484423374,0.018668028,1158.0012026973075,433.41540416572366,1320.9789237314496,2182.0034723901895,-405.6831,69.43645,145.69487,43.211502,-0.8267263,21.309504,23.067648,14.2501335,9.225309,9.44812,-2.6439388,8.458722,-5.750473,8.398377,-2.0919251,12.754157,-0.64706296,10.33122,6.759229,9.743649,2.8076077,11.338135,2.446449,12.085509,5.084673,10.42193,2.38149,11.042989,1.8640759,11.423838,2.5028794,8.746275,1.5279222,8.338742,-2.2602878,9.305634,-1.447285,10.296937,2.6102087,12.794395,0.23910886,0.08464693,0.29094145,-5.201443e-06,-1.212317e-05,0.46762237,[161.49902344],classical,classical.00018.wav
0.044227245791408666,0.017124044,983.7618406456091,216.91170786306432,1404.1321893997351,1852.522131385449,-406.96542,57.571083,163.13947,14.830393,-2.4138145,20.335701,32.456657,9.261006,7.907838,9.788002,9.677142,7.7431645,-5.4890423,8.692644,9.523497,6.0805573,-3.1028214,6.098314,10.209687,7.1324797,-10.385391,9.625157,-5.3867087,9.294525,-8.080066,9.3328285,-2.0578997,9.542597,0.3721494,8.093852,3.411156,8.459861,3.4882953,9.833461,7.39557,9.396476,6.434971,10.486754,0.18093655,10.645932,0.26717928,0.08846854,0.2974366,-3.956653e-06,-1.0261532e-05,0.42721367,[95.703125],classical,classical.00023.wav
0.0726431737374226,0.01974107,1396.6924270627298,295.2573149663004,1525.255382611543,2652.8339586759867,-358.65674,75.19103,129.08748,26.66257,-30.39764,25.43529,19.88953,11.000073,-10.38638,14.371385,-0.652045,9.9547,-10.611145,11.260002,1.5420539,8.145608,-3.9753864,11.131297,1.8689036,8.565056,-8.83354,8.706563,-7.1676536,7.808079,-8.212757,8.140321,-5.9410625,8.66871,-0.11584019,9.075514,4.27639,9.60534,8.967238,10.88214,12.802729,13.320405,14.691521,15.209448,11.507997,15.960641,0.25055692,0.08939375,0.29898787,-1.1576337e-05,-6.2333897e-06,2.212015,[107.66601562],classical,classical.00040.wav
0.10895928066950464,0.012813881,1633.4096731773413,419.69474981301437,1734.7827973318526,3161.49754952351,-409.53445,83.79935,116.80004,25.370047,-16.164232,18.903772,11.717685,11.234386,0.70601463,16.457909,6.006949,10.689992,-4.274456,13.270807,0.4954767,9.488323,0.43389052,12.619711,12.597707,13.211488,-1.1140984,10.048703,-1.140323,11.841402,4.957852,12.600515,1.7595057,11.7859,-3.9088554,7.3242106,3.5054753,7.456614,2.7971115,7.10449,3.102605,10.250872,0.66038114,15.630131,-0.239652,13.144528,0.27088746,0.09522961,0.30859295,0.00016238591,3.786438e-05,4.178271,[161.49902344],classical,classical.00039.wav
0.059410449521091334,0.016008371,1281.8143785370296,549.7314682383555,1502.891671249433,2440.3352436266446,-419.26315,62.921734,127.44508,38.12816,-3.7823563,17.608492,23.200218,12.667866,-4.3346987,15.820028,4.030428,11.094921,-8.209103,12.717284,-7.6188607,6.744512,-7.0756884,8.374415,-2.9239516,6.5244575,-7.409898,7.684443,-5.437336,6.9967856,-9.099495,7.1695333,-10.619321,8.031628,-5.7393737,8.28142,-0.39309847,9.463402,7.029701,11.6833515,5.593248,11.988866,-3.4755452,13.0384445,-5.1741652,9.221097,0.23929831,0.08904976,0.29841205,-1.6883552e-06,-1.14652075e-05,0.16133031,[107.66601562],classical,classical.00036.wav
0.05439309512867647,0.012357474,1128.3232351038582,353.41591210505817,1375.9555481090727,2165.7952370658377,-429.10315,85.57513,120.74545,38.13243,-1.6823527,26.294857,17.948557,8.5157385,7.7335906,12.704639,-2.0437236,8.286893,-3.941744,10.767312,-2.536047,9.085038,-0.5834436,7.6427546,-0.79653704,7.4823523,-9.051198,9.067345,-3.689939,10.34782,-0.9829521,13.519078,-5.0013146,16.074467,-3.8112943,12.864265,-2.411517,9.496922,-1.8980622,9.445847,-0.31377122,7.972147,3.4164844,8.391876,3.1428828,9.204472,0.30397424,0.08931992,0.2988644,0.0005701942,0.000105348176,5.3615794,[95.703125],classical,classical.00033.wav
0.07881698372194272,0.021296714,1329.2649559947513,331.4873352767407,1415.4533805033204,2462.0767788252224,-368.46594,72.152916,124.26599,21.629175,-31.582449,20.652512,17.601763,13.373007,2.3229303,13.160086,-5.949597,9.190217,-11.807773,14.900533,-5.547481,11.172136,-5.407888,11.906999,-1.3051713,6.199677,-8.427182,7.7118316,-3.613824,11.458714,2.2061696,14.411744,-0.0454351,10.511129,0.23757216,8.521306,2.5061414,7.910123,3.0928507,9.8696575,4.8385477,8.895772,6.2253428,8.561586,8.735003,10.010532,0.26820537,0.08356475,0.28907567,-1.614491e-05,-4.358617e-06,4.807011,[123.046875],classical,classical.00041.wav
0.03658178937693499,0.008043457,792.835553815877,122.45874764722852,1205.092938566625,1207.3843657785894,-498.60873,42.52042,177.52312,11.801268,11.209716,10.041284,27.63433,6.966096,-2.8418262,8.16881,5.090956,6.353527,-6.604385,8.108809,-1.0570544,6.113101,-4.144494,7.317398,-3.0533733,6.2376385,-9.90994,6.577809,-8.573808,5.66601,-9.189356,5.672811,-11.935739,5.7819333,-9.192497,5.444967,-10.894249,5.71097,-8.854792,6.34842,-3.9375076,6.6370416,-2.3939705,6.4500103,-2.2963572,6.9245024,0.28319946,0.08525024,0.29197645,-3.318574e-07,-1.4857595e-05,0.023947692,[103.359375],classical,classical.00032.wav
0.06115495900251548,0.040571712,1016.4245653368089,514.3906805345878,1152.1288725873783,1823.9389708905767,-319.78223,75.21494,165.98755,31.605148,-11.918571,33.44397,27.240343,13.255021,7.843559,14.696088,1.7273006,8.755286,-7.849843,10.277401,-2.4120853,7.69646,-2.9088757,9.182565,-2.5311303,8.312676,-11.365741,7.2906837,-4.6136103,10.358949,-4.487359,9.024872,-7.4551673,7.638787,-5.5800185,7.9366064,-1.8725945,7.3940916,-1.2823329,8.182817,-1.4261755,7.100389,-0.48846748,8.291557,-4.1007814,8.023758,0.3192511,0.090239346,0.30039865,0.00011314254,0.0001641064,0.6852705,[151.99908088],classical,classical.00035.wav
0.07356796028444272,0.038916074,1369.6932279666041,417.0255351034384,1465.917051580696,2655.325610275977,-309.24283,67.83446,138.64113,31.242216,-29.713259,17.578785,33.618786,9.515198,-0.37825716,12.4014845,5.243738,8.1209545,-6.3323126,8.758801,3.280733,9.035629,-6.714091,13.19025,-0.6922032,10.695897,-13.243885,9.5619545,-8.528504,11.850835,-9.668247,11.074916,-4.2979574,14.354497,0.25033712,15.733671,1.0183245,11.850969,1.9202209,12.097912,3.7188308,11.5701275,2.5588636,12.8341255,-4.925927,15.8984165,0.27409896,0.09093537,0.30155492,0.00016165397,0.00010437322,1.5341086,[123.046875],classical,classical.00034.wav
0.06372448239164087,0.029729722,1243.720620928661,359.31982183057045,1358.6088246693332,2353.2857700029026,-315.67807,62.750637,149.66841,22.512964,-30.59499,20.661766,23.221498,7.5151224,-8.699831,15.194667,-10.104396,7.3722568,-15.733574,9.323767,-4.047281,8.529319,-7.652163,9.84949,0.04623177,8.562348,-11.143898,7.3055964,-7.67045,8.47827,-5.870634,7.9596467,-4.864972,7.678245,-5.1484585,7.41506,-5.414719,8.060917,-3.1673822,7.7548428,1.4542385,7.452981,0.13058141,7.9949737,-4.1758366,8.54755,0.27832785,0.08654441,0.2941843,0.00066386483,0.00015394941,4.2843976,[117.45383523],classical,classical.00030.wav
